file,question,answer
./data/hansung_data/school_information.txt,한성대학교의 비교과 포인트 제도에서 졸업 전까지 몇 포인트를 모아야 하나요?,졸업 전까지 총 800포인트를 모아야 합니다.
./data/hansung_data/history.txt,한성대학교에서 1학년에 자유롭게 전공을 선택하여 들을 수 있는 제도는 무엇인가요?,한성대학교에서는 1학년에 자유롭게 전공을 선택하여 들을 수 있는 '트랙제'를 운영하고 있습니다.
./data/hansung_data/history.txt,한성대학교의 전공 이수 학점은 몇 학점인가요?,한성대학교의 전공 이수 학점은 78학점입니다.
./data/hansung_data/history.txt,한성대학교에서 부전공을 이수할 경우 필요한 총 이수 학점은 얼마인가요?,부전공을 이수할 경우 전공 99학점으로 총 151학점을 이수해야 합니다.
./data/hansung_data/history.txt,한성대학교의 비교과 포인트 제도에서 졸업 전까지 필요한 포인트는 몇 포인트인가요?,한성대학교의 비교과 포인트 제도에서 졸업 전까지 필요한 포인트는 800포인트입니다.
./data/hansung_data/history.txt,한성대학교에서 전과를 할 수 있는 학기는 언제인가요?,"한성대학교에서 전과를 할 수 있는 학기는 3, 4, 5, 6, 7학기 재학 중입니다."
./data/hansung_data/history.txt,한성대학교에서 재수강 시 취득할 수 있는 최대 성적은 무엇인가요?,한성대학교에서 재수강 시 취득할 수 있는 최대 성적은 A0입니다.
./data/hansung_data/history.txt,한성대학교의 일반 휴학은 최대 얼마나 할 수 있나요?,한성대학교의 일반 휴학은 재학기간 중 통산 3년(6학기)까지 할 수 있습니다.
./data/hansung_data/history.txt,한성대학교가 종합대학교로 승격된 해는 언제인가요?,한성대학교가 종합대학교로 승격된 해는 1993년입니다.
./data/hansung_data/history.txt,한성대학교의 대학별고사로 인한 큰 인지도 상승은 어느 해에 일어났나요?,한성대학교의 대학별고사로 인한 인지도 상승은 1994년에 일어났습니다.
./data/hansung_data/hak_saK_information.txt,한성대학교는 어느 해에 설립되었나요?,한성대학교는 1945년에 설립된 재단법인 한성학원을 기초로 설립되었습니다.
./data/hansung_data/hak_saK_information.txt,한성대학교의 개교기념일은 언제인가요?,한성대학교의 개교기념일은 재단법인 한성학원 설립일인 10월 5일입니다.
./data/hansung_data/hak_saK_information.txt,한성대학교는 언제 남녀공학으로 전환되었나요?,한성대학교는 1978년 1월 11일 남녀공학으로 전환되었습니다.
./data/hansung_data/hak_saK_information.txt,한성대학교의 첫 신입생 모집 당시 정원은 몇 명이었나요?,1973년 첫 신입생 모집 당시 정원은 150명이었습니다.
./data/hansung_data/hak_saK_information.txt,한성대학교는 1993년 어떤 변화를 겪었나요?,"1993년 한성대학교는 정규 4년제 종합대학교로 정식 승격되었고, 교명이 한성대학교로 변경되었습니다."
./data/hansung_data/hak_saK_information.txt,한성대학교에서 2017년에 도입된 학사제도는 무엇인가요?,2017년에 도입된 학사제도는 트랙제입니다.
./data/hansung_data/hak_saK_information.txt,한성대학교는 2021년 대학기본역량진단에서 어떤 결과를 얻었나요?,2021년 대학기본역량진단에서 한성대학교는 일반재정지원대학으로 선정되었습니다.
./data/hansung_data/hak_saK_information.txt,한성대학교에서 비교과 포인트 제도란 무엇인가요?,"비교과 포인트 제도는 교과영역 외의 비교과 활동에 참여하여 포인트를 모으는 제도로, 졸업 전까지 총 800포인트를 모아야 합니다."
./data/hansung_data/hak_saK_information.txt,한성대학교의 학생이 재입학할 수 있는 조건은 무엇인가요?,"한성대학교의 학생이 재입학할 수 있는 조건은 1학기 이상 이수한 자퇴 및 제적생이며, 매학기 말에 재입학을 신청할 수 있습니다."
./data/hansung_data/school_information.txt,한성대학교에서 트랙 변경이 가능한가요?,"네, 한성대학교에서는 트랙을 선택한 이후에도 원한다면 트랙 변경이 가능합니다. 성적이나 계열 제한 없이 자유롭게 트랙을 선택하고 변경할 수 있습니다."
./data/hansung_data/school_information.txt,한성대학교의 복학 절차는 어떻게 되나요?,"복학 절차는 종합정보시스템을 통해 복학 신청을 진행하면 됩니다. 휴학 기간이 만료된 경우, 반드시 복학 또는 휴학 연장 절차를 밟아야 하며, 그렇지 않으면 제적 처리될 수 있습니다."
./data/hansung_data/school_information.txt,한성대학교에서 재수강이 가능한 성적은 무엇인가요?,C 이하 성적부터 재수강이 가능합니다. 재수강 시 취득 가능한 최대 성적은 A0입니다.
./data/hansung_data/school_information.txt,한성대학교에서 비교과 포인트를 얼마나 모아야 졸업할 수 있나요?,"한성대학교에서는 졸업 전까지 총 800 포인트의 비교과 포인트를 모아야 합니다. 한 학기 최대 200 포인트까지 모을 수 있으며, 초과 시 이월 가능 포인트는 200 포인트까지만 가능합니다."
./data/hansung_data/school_information.txt,한성대학교의 일반휴학 조건은 무엇인가요?,"일반휴학은 개인 사정, 어학연수, 질병, 사고 등으로 가능하며, 신입생의 경우 입대휴학과 질병휴학 외에는 일반휴학이 불가합니다. 질병휴학은 종합병원 진단서(1개월 이상 치료) 첨부가 필요합니다."
./data/hansung_data/school_information.txt,한성대학교의 교양필수 과목 중 영어커뮤니케이션의 진행 방식은 어떻게 되나요?,"입학 전 모의토익 시험을 보고 점수에 따라 상, 중, 하 반으로 나누어 영어커뮤니케이션 과목을 진행합니다."
./data/hansung_data/school_information.txt,한성대학교의 전과부에 대해 설명해 주세요.,"전과부는 크게 일반전과부와 교차전과부로 나뉩니다. 일반전과부는 소속 학부 또는 과를 변경하는 것이며, 주간 또는 야간은 변동되지 않습니다. 교차전과부는 주간에서 야간 또는 야간에서 주간으로 변경이 가능합니다."
./data/hansung_data/school_information.txt,한성대학교의 수강신청 방법은 무엇인가요?,한성대학교의 수강신청은 종합정보시스템의 '교무 → 수강신청 → 수강신청Go' 메뉴에서 진행할 수 있습니다.
./data/hansung_data/school_information.txt,한성대학교의 국내 대학 학점 교류 프로그램에 대해 설명해 주세요.,"한성대학교는 서울권 대학 및 일부 국립대학과 학점 교류 프로그램을 운영하고 있으며, 최대 6학점 이내로 가능합니다. 신청 자격은 1학년 이상 수료하고 평점 평균이 B0(3.0) 이상인 재학생에게 주어집니다. 학기마다 대학 목록이 변동될 수 있습니다."
./data/hansung_data/school_information.txt,"한성대학교에서 융합전공을 선택하면 어떤 과정을 이수해야 하나요?
**","** 한성대학교의 융합전공을 선택하면 제1전공과 제2전공을 각각 39학점씩 이수하여 총 78학점을 취득해야 합니다. 부전공을 추가로 선택하면 제3트랙으로 21학점을 추가해 총 99학점을 이수해야 합니다. 

###"
./data/hansung_data/school_information.txt,"한성대학교에서 비교과 포인트 제도는 무엇인가요?
**","** 비교과 포인트 제도는 교과영역 외의 비교과 활동 참여 시 포인트를 지급받는 제도로, 졸업 전까지 총 800포인트를 모아야 합니다. 한 학기에 최대 200포인트를 얻을 수 있으며, 초과 시 이월도 200포인트까지만 가능합니다.

###"
./data/hansung_data/school_information.txt,"한성대학교의 심화전공 과정은 무엇인가요?
**","** 심화전공 과정은 한 전공만 78학점 이수하는 과정으로, 트랙제를 선택하지 않고 특정 학과에 입학한 학생들이 이수할 수 있는 과정입니다. 제1트랙과 제2트랙 모두 본인 학과로 지정하여 이수합니다.

###"
./data/hansung_data/school_information.txt,"한성대학교의 학점이수 기준은 어떻게 되나요?
**","** 한성대학교의 학점이수 기준은 전공 78학점, 교양 31학점, 기타 21학점으로 총 130학점을 이수해야 합니다. 부전공을 이수할 경우 전공은 99학점으로 총 151학점을 이수해야 합니다.

###"
./data/hansung_data/school_information.txt,"한성대학교에서 전과를 하고 싶다면 어떻게 해야 하나요?
**","** 한성대학교에서 전과하려면, 종합정보시스템에서 신청서를 작성하고 지원서를 출력하여 승인 절차를 거칩니다. 그 후 성적증명서와 지원서를 제출하여 심사를 받습니다.

###"
./data/hansung_data/school_information.txt,"한성대학교에서의 학사경고는 무엇인가요?
**","** 학사경고는 한 학기 성적 평점 평균이 1.75 미만인 경우나 휴학 없이 수강신청을 하지 않은 경우 부여됩니다. 연속 3회 혹은 통산 5회 학사경고를 받으면 학사경고 제적이 될 수 있습니다.

###"
./data/hansung_data/school_information.txt,"한성대학교에서 교양교육과정 이수 체계는 어떻게 되어 있나요?
**","** 2024학년도부터 교양이수체계가 개편되어, 교양필수 13학점, 선택필수교양 15학점, 일반교양 3학점으로 최소 31학점 이상을 이수해야 합니다.

###"
./data/hansung_data/school_information.txt,"한성대학교에서 학점교류 신청 조건은 무엇인가요?
**","** 학점교류 신청 조건은 1학년 이상을 수료하고 평점평균 3.0(B0) 이상인 재학생만 가능합니다. 신청 기간과 학점교류 가능한 대학은 매 학기마다 변동될 수 있습니다.

###"
./data/hansung_data/school_information.txt,"한성대학교에서 수강신청 최대 학점은 몇 학점인가요?
**","** 한성대학교에서 수강신청 최대 학점은 18학점입니다. 직전 학기 평점이 4.0 이상일 경우 최대 21학점까지 신청할 수 있으며, 직전 학기 학사경고자는 최대 15학점으로 제한됩니다."
./data/hansung_data/hubby.txt,한성대학교의 동아리 가입 절차는 어떻게 되나요?,"한성대학교의 동아리 가입을 희망하는 학생은 1학기 동안 동아리 활동을 참관하면서 동아리의 성격과 적격 여부를 판단한 후 2학기 초에 가입할 수 있습니다. 신입생 회원은 1학기에 준회원으로, 2학기에 정회원으로 가입할 수 있습니다."
./data/hansung_data/hubby.txt,한성대학교 미래융합사회과학대학에는 어떤 학부와 트랙이 있나요?,"한성대학교 미래융합사회과학대학에는 국제무역트랙, 글로벌비즈니스트랙, 기업경제분석트랙, 경제금융투자트랙, 공공행정트랙, 법정책트랙, 부동산트랙, 스마트도시교통계획트랙, 기업경영트랙, 벤처경영트랙, 회계재무경영트랙이 있습니다."
./data/hansung_data/hubby.txt,트랙제도란 무엇인가요?,"트랙제도란 한성대학교에서 2017년부터 시행한 제도로, 1학년 때 다양한 트랙 전공을 들어보고 2학년 때 두 개의 트랙을 선택해 전공하는 시스템입니다. 성적이나 인원 제한 없이 본인이 속한 학부에서 제1트랙을 선택하고, 제2트랙은 문과, 이과, 예체능 상관없이 선택할 수 있으며, 트랙 변경이 가능합니다."
